goodreads_book_id,tag_id,count
6905534,27314,12
6905534,30852,12
6905534,32346,12
6905534,5090,11
6905534,11595,11
6905534,10093,11
6905534,25506,11
6905534,29464,11
6905534,7924,11
6905534,30811,11
6905534,22994,11
6905534,32340,11
6905534,3389,10
6905534,22689,10
6905534,27535,10
6905534,21928,10
6905534,14370,10
6905534,22333,10
6905534,32080,10
6905534,20015,10
6916963,30574,9258
6916963,31617,611
6916963,22973,442
6916963,11557,368
6916963,11305,349
6916963,26138,303
6916963,25908,266
6916963,22983,259
6916963,9277,194
6916963,31745,184
6916963,1642,155
6916963,27199,141
6916963,2516,133
6916963,8717,112
6916963,29011,107
6916963,5207,86
6916963,13087,80
6916963,11743,78
6916963,17213,64
6916963,22743,54
6916963,23796,52
6916963,28911,52
6916963,31723,51
6916963,10197,41
6916963,2519,40
6916963,10210,39
6916963,25147,35
6916963,18886,34
6916963,18045,33
6916963,11590,31
6916963,30521,31
6916963,3392,30
6916963,25146,29
6916963,3389,28
6916963,9263,28
6916963,13088,27
6916963,25148,25
6916963,9221,22
6916963,25149,22
6916963,10094,22
6916963,1659,22
6916963,31417,22
6916963,15169,21
6916963,11550,21
6916963,2517,21
6916963,20939,20
6916963,3371,20
6916963,10093,20
6916963,24993,20
6916963,1128,18
6916963,32586,18
6916963,10825,18
6916963,33114,17
6916963,8055,17
6916963,13794,16
6916963,11366,16
6916963,27473,16
6916963,22991,16
6916963,24960,15
6916963,11988,15
6916963,6750,15
6916963,31614,15
6916963,7924,15
6916963,22977,15
6916963,1671,15
6916963,19609,15
6916963,20774,14
6916963,11497,14
6916963,14064,14
6916963,24991,14
6916963,19608,14
6916963,26785,13
6916963,25151,13
6916963,31756,13
6916963,22753,12
6916963,27535,12
6916963,3358,12
6916963,1078,12
6916963,22944,12
6916963,24992,12
6916963,23798,12
6916963,23037,11
6916963,6122,11
6916963,4665,11
6916963,11505,10
6916963,11370,10
6916963,11503,10
6916963,21024,10
6916963,671,10
6916963,31701,10
6916963,22674,10
6916963,2104,9
6916963,5090,9
6916963,29076,9
6916963,24996,9
6916963,10817,9
6916963,27391,9
6916963,27975,9
6916963,2499,9
6916963,28910,9
6917952,31745,1558
6917952,33114,1453
6917952,8717,1125
6917952,30574,1016
6917952,11305,988
6917952,14917,967
6917952,22973,751
6917952,5207,732
6917952,11557,699
6917952,32989,573
6917952,27199,468
6917952,22743,462
6917952,26138,405
6917952,22839,253
6917952,29011,252
6917952,22983,210
6917952,11743,203
6917952,14921,188
6917952,22753,186
6917952,31617,177
6917952,9221,176
6917952,18886,168
6917952,20774,168
6917952,29452,131
6917952,31723,123
6917952,15169,118
6917952,23166,110
6917952,25146,104
6917952,31756,89
6917952,31727,84
6917952,30521,82
6917952,18045,79
6917952,20849,78
6917952,14064,63
6917952,17213,58
6917952,33035,54
6917952,5090,52
6917952,10210,51
6917952,5180,51
6917952,22689,50
6917952,33009,49
6917952,25147,49
6917952,10197,47
6917952,33012,44
6917952,32996,41
6917952,14791,38
6917952,33124,37
6917952,13962,37
6917952,24991,37
6917952,4834,36
6917952,11978,34
6917952,11590,33
6917952,24960,33
6917952,20781,33
6917952,32586,33
6917952,29464,33
6917952,23037,32
6917952,22977,32
6917952,3389,29
6917952,21274,29
6917952,24992,29
6917952,18640,28
6917952,25148,28
6917952,21024,28
6917952,5332,28
6917952,6370,28
6917952,26785,27
6917952,20939,27
6917952,29457,27
6917952,3392,26
6917952,25149,26
6917952,18668,26
6917952,5481,26
6917952,1128,24
6917952,22352,24
6917952,2516,24
6917952,14821,23
6917952,1691,22
6917952,11505,22
6917952,1010,22
6917952,31742,22
6917952,14370,21
6917952,22944,21
6917952,659,21
6917952,11366,21
6917952,23796,21
6917952,5444,20
6917952,10094,20
6917952,2158,20
6917952,22841,20
6917952,17458,20
6917952,31749,20
6917952,5510,19
6917952,20125,19
6917952,33121,19
6917952,6371,19
6917952,29854,19
6917952,27535,18
6917952,10093,18
6917952,33130,18
6918909,30574,2135
6918909,11305,507
6918909,33114,445
6918909,11557,441
6918909,8717,214
6918909,26138,208
6918909,32989,195
6918909,5207,193
6918909,11130,170
6918909,27199,165
6918909,22973,161
6918909,11136,161
6918909,22743,92
6918909,11124,91
6918909,18886,88
6918909,32551,74
6918909,11743,67
6918909,25147,66
6918909,22983,59
6918909,31617,57
6918909,2813,53
6918909,29011,46
6918909,30521,44
6918909,11128,40
6918909,18045,39
6918909,22753,38
6918909,18668,37
6918909,11709,37
6918909,20774,35
6918909,33009,35
6918909,32586,33
6918909,29452,31
6918909,11141,30
6918909,11590,29
6918909,15169,28
6918909,10197,28
6918909,25148,23
6918909,32553,23
6918909,10210,22
6918909,33012,21
6918909,17213,20
6918909,11406,20
6918909,9221,19
6918909,22689,18
6918909,21274,18
6918909,671,18
6918909,14064,17
6918909,11152,16
6918909,1128,14
6918909,8055,14
6918909,18670,14
6918909,5090,13
6918909,18680,13
6918909,11988,13
6918909,24992,13
6918909,31242,13
6918909,27313,13
6918909,1691,12
6918909,1078,12
6918909,5180,12
6918909,1010,12
6918909,33045,12
6918909,22977,12
6918909,11133,12
6918909,11505,11
6918909,25150,11
6918909,18054,11
6918909,25149,11
6918909,32996,11
6918909,33035,11
6918909,2852,11
6918909,27314,11
6918909,28881,10
6918909,33121,10
6918909,7924,10
6918909,27767,10
6918909,3392,9
6918909,20849,9
6918909,33124,9
6918909,25822,9
6918909,32080,9
6918909,21815,9
6918909,33138,9
6918909,5393,9
6918909,27766,9
6918909,672,9
6918909,24960,8
6918909,26785,8
6918909,11550,8
6918909,5444,8
6918909,11595,8
6918909,18640,8
6918909,2218,8
6918909,10094,8
6918909,24993,8
6918909,11978,8
6918909,5481,8
6918909,2158,8
6918909,33130,8
6918909,5197,8
6919272,30574,2467
6919272,11305,292
6919272,11557,215
6919272,33114,209
6919272,30464,141
6919272,32989,113
6919272,8717,100
6919272,26138,89
6919272,5207,78
6919272,22743,69
6919272,14487,53
6919272,27199,51
6919272,25170,49
6919272,11743,46
6919272,25152,39
6919272,9367,36
6919272,26837,36
6919272,18045,32
6919272,11590,30
6919272,3389,30
6919272,11988,30
6919272,14467,28
6919272,22753,26
6919272,25153,26
6919272,26771,26
6919272,20774,25
6919272,3392,25
6919272,24999,25
6919272,13098,25
6919272,22973,24
6919272,9221,22
6919272,31617,22
6919272,13101,20
6919272,13100,20
6919272,18886,19
6919272,24960,19
6919272,16699,19
6919272,831,17
6919272,33009,16
6919272,20939,16
6919272,10197,16
6919272,5444,15
6919272,1078,15
6919272,8055,14
6919272,20781,14
6919272,28881,14
6919272,11505,13
6919272,30521,13
6919272,10210,13
6919272,31232,13
6919272,20849,12
6919272,5090,12
6919272,2106,12
6919272,29316,12
6919272,24992,12
6919272,16798,12
6919272,15169,11
6919272,11497,11
6919272,29452,11
6919272,22352,11
6919272,25147,11
6919272,12907,11
6919272,6045,11
6919272,11376,11
6919272,14484,11
6919272,22574,11
6919272,17045,11
6919272,16700,11
6919272,1691,10
6919272,22034,10
6919272,29011,10
6919272,17213,10
6919272,26842,10
6919272,25000,10
6919272,4944,10
6919272,29646,10
6919272,20811,10
6919272,18663,10
6919272,24963,10
6919272,10031,10
6919272,1128,9
6919272,11370,9
6919272,33138,9
6919272,5360,9
6919272,12663,9
6919272,1010,9
6919272,11396,9
6919272,17878,9
6919272,3371,8
6919272,11290,8
6919272,30860,8
6919272,13150,8
6919272,32973,8
6919272,895,8
6919272,25195,8
6919272,24991,8
6919272,19702,8
6919272,15124,8
6919272,18054,7
6919272,3377,7
6931246,30574,16887
6931246,11305,1308
6931246,8717,1023
6931246,11743,500
6931246,31617,300
6931246,26837,221
6931246,26771,186
6931246,14821,184
6931246,11557,124
6931246,22743,115
6931246,20939,106
6931246,26785,83
6931246,1416,78
6931246,21436,75
6931246,17213,74
6931246,18045,73
6931246,32303,63
6931246,28300,55
6931246,10197,52
6931246,26894,50
6931246,27398,50
6931246,18886,49
6931246,5207,48
6931246,32302,44
6931246,10641,43
6931246,9477,43
6931246,18525,43
6931246,3389,42
6931246,22034,41
6931246,5751,39
6931246,9221,32
6931246,10644,32
6931246,10210,32
6931246,31505,31
6931246,3371,30
6931246,8055,30
6931246,30521,29
6931246,28610,29
6931246,26897,28
6931246,15048,28
6931246,9484,28
6931246,11370,25
6931246,3392,25
6931246,29011,25
6931246,26842,25
6931246,25647,25
6931246,26816,24
6931246,22753,23
6931246,4949,22
6931246,25147,21
6931246,18919,21
6931246,8654,21
6931246,1642,20
6931246,11590,19
6931246,30358,19
6931246,10729,19
6931246,22973,18
6931246,8517,18
6931246,25822,17
6931246,12868,17
6931246,2768,17
6931246,20671,17
6931246,8697,17
6931246,28490,17
6931246,13161,17
6931246,27403,16
6931246,27412,16
6931246,6122,16
6931246,8938,16
6931246,7012,16
6931246,7013,16
6931246,32586,15
6931246,1659,15
6931246,12940,15
6931246,8346,15
6931246,20013,15
6931246,25148,14
6931246,22330,14
6931246,9638,14
6931246,2450,14
6931246,1691,13
6931246,941,13
6931246,21024,13
6931246,28740,13
6931246,21374,13
6931246,25146,13
6931246,8066,13
6931246,20774,12
6931246,14064,12
6931246,11376,12
6931246,12869,12
6931246,20287,12
6931246,25150,11
6931246,18990,11
6931246,11773,11
6931246,31614,11
6931246,30667,11
6931246,24996,10
6931246,28525,10
6931246,11290,10
6933152,30574,5075
6933152,31617,964
6933152,11305,324
6933152,22973,314
6933152,11557,208
6933152,18886,188
6933152,8717,144
6933152,27199,127
6933152,31745,124
6933152,26138,119
6933152,16333,104
6933152,1642,90
6933152,10389,83
6933152,22983,79
6933152,3265,71
6933152,3259,71
6933152,17213,63
6933152,3389,61
6933152,11743,59
6933152,29011,59
6933152,10197,45
6933152,31417,43
6933152,3392,39
6933152,20939,39
6933152,5207,37
6933152,10210,35
6933152,22743,34
6933152,11590,29
6933152,9221,29
6933152,3371,29
6933152,18045,27
6933152,31723,27
6933152,3358,26
6933152,31614,25
6933152,25148,24
6933152,8055,23
6933152,1540,23
6933152,23796,22
6933152,25147,21
6933152,17080,21
6933152,11388,20
6933152,22977,20
6933152,32623,19
6933152,25149,19
6933152,10390,19
6933152,23798,18
6933152,10396,18
6933152,25146,17
6933152,11366,17
6933152,17083,17
6933152,1078,16
6933152,10093,15
6933152,13037,15
6933152,15169,14
6933152,11550,14
6933152,30521,14
6933152,17081,14
6933152,10907,14
6933152,26785,13
6933152,1128,13
6933152,1542,13
6933152,29076,13
6933152,25151,12
6933152,10094,12
6933152,24995,12
6933152,22991,12
6933152,31418,12
6933152,10387,12
6933152,25822,11
6933152,21815,11
6933152,24960,10
6933152,20774,10
6933152,27535,10
6933152,23037,10
6933152,8517,10
6933152,24996,10
6933152,24992,10
6933152,31756,10
6933152,31624,10
6933152,1691,9
6933152,3379,9
6933152,3377,9
6933152,22944,9
6933152,8922,9
6933152,18909,9
6933152,10041,9
6933152,10392,9
6933152,11497,8
6933152,5090,8
6933152,25152,8
6933152,22689,8
6933152,11491,8
6933152,25150,8
6933152,30358,8
6933152,19524,8
6933152,10758,8
6933152,1671,8
6933152,31618,8
6933152,17084,8
6933152,10391,8
6933876,30574,10093
6933876,28610,2932
6933876,11305,1768
6933876,22973,862
6933876,26138,739
6933876,31745,692
6933876,31617,524
6933876,8717,497
6933876,11743,463
6933876,11557,421
6933876,14487,401
6933876,27199,400
6933876,32345,389
6933876,20939,378
6933876,14467,339
6933876,28609,275
6933876,22983,264
6933876,29011,247
6933876,1642,205
6933876,22743,183
6933876,5207,181
6933876,26837,162
6933876,31723,159
6933876,15048,150
6933876,17213,144
6933876,10197,142
6933876,2173,133
6933876,26771,129
6933876,31859,125
6933876,26785,122
6933876,13150,110
6933876,18045,98
6933876,27473,96
6933876,3389,95
6933876,1691,93
6933876,14527,93
6933876,27613,82
6933876,12781,82
6933876,3392,81
6933876,1659,76
6933876,12680,74
6933876,23001,74
6933876,10210,73
6933876,14484,73
6933876,3371,68
6933876,10641,66
6933876,25146,65
6933876,25148,64
6933876,32341,64
6933876,33114,57
6933876,25147,54
6933876,3358,53
6933876,26897,51
6933876,18886,50
6933876,25149,49
6933876,11370,46
6933876,15067,46
6933876,11590,40
6933876,9221,40
6933876,25152,39
6933876,6750,39
6933876,25151,38
6933876,30521,37
6933876,22977,37
6933876,31756,36
6933876,31701,36
6933876,10093,35
6933876,28300,34
6933876,7725,34
6933876,22753,33
6933876,14821,33
6933876,11643,32
6933876,25822,32
6933876,27412,32
6933876,15060,32
6933876,32989,31
6933876,26918,31
6933876,25150,30
6933876,24992,30
6933876,23796,30
6933876,24991,30
6933876,2166,30
6933876,15169,29
6933876,22034,29
6933876,23037,29
6933876,24960,28
6933876,24995,28
6933876,2186,28
6933876,18054,27
6933876,10094,27
6933876,11658,27
6933876,22988,26
6933876,11550,25
6933876,24997,25
6933876,10644,24
6933876,3379,23
6933876,3377,23
6933876,5481,23
6933876,31868,23
6933876,11376,22
6934395,31745,464
6934395,30574,351
6934395,8717,337
6934395,33114,305
6934395,11305,242
6934395,5207,216
6934395,22973,180
6934395,31729,175
6934395,31723,168
6934395,32989,148
6934395,26138,147
6934395,11557,142
6934395,22743,132
6934395,30163,115
6934395,17523,104
6934395,27199,102
6934395,29011,93
6934395,22983,67
6934395,22753,58
6934395,20774,57
6934395,11743,54
6934395,9221,52
6934395,31617,40
6934395,18886,36
6934395,25147,32
6934395,18458,31
6934395,31756,30
6934395,31727,30
6934395,32623,27
6934395,32586,26
6934395,18668,21
6934395,18045,20
6934395,29452,17
6934395,10210,17
6934395,32345,17
6934395,5090,16
6934395,14821,16
6934395,31352,16
6934395,27556,15
6934395,14064,15
6934395,11590,14
6934395,10197,14
6934395,20849,13
6934395,21274,13
6934395,5180,13
6934395,22977,13
6934395,11497,12
6934395,17213,12
6934395,25148,12
6934395,9277,11
6934395,11505,10
6934395,10644,10
6934395,20939,10
6934395,22352,10
6934395,20781,10
6934395,19524,10
6934395,32996,10
6934395,33012,9
6934395,5444,9
6934395,18640,9
6934395,1078,9
6934395,26771,9
6934395,33035,9
6934395,22944,9
6934395,32080,9
6934395,671,9
6934395,31732,9
6934395,31730,9
6934395,10094,8
6934395,18670,8
6934395,6022,8
6934395,25152,7
6934395,22689,7
6934395,21928,7
6934395,32099,7
6934395,12869,7
6934395,33138,7
6934395,20888,7
6934395,5332,7
6934395,21284,7
6934395,18608,7
6934395,8952,7
6934395,31747,7
6934395,1691,6
6934395,27535,6
6934395,10093,6
6934395,29316,6
6934395,1540,6
6934395,25169,6
6934395,22333,6
6934395,13962,6
6934395,20125,6
6934395,22643,6
6934395,29475,6
6934395,4915,6
6934395,15320,6
6934395,177,6
6934395,27966,6
6934395,31755,6
6934395,31739,6
6937878,30574,3174
6937878,31745,337
6937878,33114,165
6937878,31734,144
6937878,31723,143
6937878,11557,105
6937878,8717,103
6937878,22973,97
6937878,26138,88
6937878,5207,81
6937878,27199,72
6937878,11305,69
6937878,32989,68
6937878,22983,56
6937878,10471,56
6937878,22743,51
6937878,29011,33
6937878,30521,33
6937878,11743,23
6937878,29452,23
6937878,31727,23
6937878,20774,22
6937878,31756,22
6937878,31617,20
6937878,18045,20
6937878,31735,17
6937878,22753,15
6937878,5090,15
6937878,14064,12
6937878,15169,11
6937878,10210,11
6937878,10197,10
6937878,25147,10
6937878,21274,10
6937878,32080,10
6937878,25146,10
6937878,9221,9
6937878,27556,9
6937878,17213,8
6937878,32586,8
6937878,33035,8
6937878,5180,8
6937878,5393,8
6937878,33036,8
6937878,20849,7
6937878,33012,7
6937878,27535,7
6937878,18640,7
6937878,11978,7
6937878,23037,6
6937878,10093,6
6937878,18051,6
6937878,11988,6
6937878,14370,6
6937878,32099,6
6937878,13962,6
6937878,14821,6
6937878,13446,6
6937878,5263,6
6937878,18886,5
6937878,22689,5
6937878,11550,5
6937878,10094,5
6937878,1078,5
6937878,1010,5
6937878,21265,5
6937878,29492,5
6937878,7924,5
6937878,5025,5
6937878,33130,5
6937878,31732,5
6937878,10213,5
6937878,31719,5
6937878,5355,5
6937878,11590,4
6937878,1128,4
6937878,11505,4
6937878,3392,4
6937878,33124,4
6937878,5444,4
6937878,29457,4
6937878,29316,4
6937878,30571,4
6937878,12680,4
6937878,10758,4
6937878,5332,4
6937878,27170,4
6937878,27313,4
6937878,11366,4
6937878,33045,4
6937878,29475,4
6937878,21280,4
6937878,27212,4
6937878,13792,4
6937878,32973,4
6937878,15146,4
6937878,27253,4
6937878,27320,4
6937878,29482,4
6937878,21928,3
6944032,30574,27690
6944032,22983,1333
6944032,22973,1331
6944032,26138,1200
6944032,31745,683
6944032,11305,675
6944032,27600,673
6944032,11557,569
6944032,31617,365
6944032,8945,357
6944032,8717,354
6944032,27199,285
6944032,31723,239
6944032,1642,237
6944032,21024,208
6944032,23796,198
6944032,22743,175
6944032,5207,173
6944032,29011,169
6944032,11743,155
6944032,8946,153
6944032,8948,135
6944032,9221,131
6944032,9277,103
6944032,17028,103
6944032,17213,88
6944032,26163,79
6944032,18886,73
6944032,18045,68
6944032,10197,62
6944032,10825,62
6944032,17030,62
6944032,8055,61
6944032,3389,55
6944032,13320,55
6944032,13656,54
6944032,10210,48
6944032,24960,45
6944032,11369,45
6944032,9638,44
6944032,31756,44
6944032,15169,42
6944032,30521,42
6944032,11590,41
6944032,22753,41
6944032,3392,39
6944032,19524,39
6944032,22944,37
6944032,1078,36
6944032,11366,36
6944032,1659,34
6944032,22977,34
6944032,20774,33
6944032,3371,33
6944032,2136,33
6944032,18795,33
6944032,31016,32
6944032,23037,31
6944032,25147,31
6944032,29020,31
6944032,12035,30
6944032,25765,29
6944032,10093,29
6944032,11497,28
6944032,10094,28
6944032,8076,28
6944032,13794,28
6944032,11550,27
6944032,21815,27
6944032,1679,27
6944032,1540,26
6944032,25146,26
6944032,1128,25
6944032,10817,25
6944032,26785,24
6944032,24996,24
6944032,23798,24
6944032,29076,23
6944032,32586,23
6944032,25148,23
6944032,3358,22
6944032,20849,21
6944032,5090,21
6944032,25152,21
6944032,25149,21
6944032,14064,20
6944032,12680,20
6944032,1010,20
6944032,28612,20
6944032,15320,20
6944032,27224,20
6944032,25151,19
6944032,25145,19
6944032,27613,19
6944032,27473,19
6944032,31741,19
6944032,1671,19
6944032,22987,19
6944032,3564,19
6944032,10824,18
6945530,30574,1099
6945530,8717,517
6945530,11743,230
6945530,11305,191
6945530,27199,92
6945530,22743,81
6945530,30358,81
6945530,26837,79
6945530,22973,75
6945530,11557,73
6945530,17213,69
6945530,26771,69
6945530,24051,69
6945530,5207,63
6945530,29011,52
6945530,9221,51
6945530,2768,38
6945530,18045,37
6945530,10197,36
6945530,10059,35
6945530,10064,35
6945530,3389,34
6945530,3392,31
6945530,31745,31
6945530,13790,30
6945530,10210,27
6945530,30521,26
6945530,3371,25
6945530,14821,25
6945530,31617,24
6945530,25148,23
6945530,30119,22
6945530,2766,20
6945530,1642,19
6945530,20774,17
6945530,32586,17
6945530,30120,17
6945530,10093,16
6945530,25150,15
6945530,10094,15
6945530,14856,15
6945530,26785,14
6945530,20849,14
6945530,29076,14
6945530,31723,13
6945530,26894,13
6945530,29550,13
6945530,30386,12
6945530,24996,12
6945530,1659,12
6945530,22034,11
6945530,26842,11
6945530,13962,11
6945530,24050,11
6945530,28790,11
6945530,22689,10
6945530,3358,10
6945530,31232,10
6945530,24992,10
6945530,33268,10
6945530,14064,9
6945530,24995,9
6945530,24993,9
6945530,31756,9
6945530,22753,8
6945530,11370,8
6945530,5090,8
6945530,20939,8
6945530,14852,8
6945530,14851,8
6945530,25152,7
6945530,21989,7
6945530,26897,7
6945530,25151,7
6945530,18054,7
6945530,17217,7
6945530,3377,7
6945530,21274,7
6945530,29316,7
6945530,9477,7
6945530,31557,7
6945530,6122,7
6945530,21815,7
6945530,11784,7
6945530,14836,7
6945530,13012,7
6945530,31946,7
6945530,7274,7
6945530,1691,6
6945530,25147,6
6945530,24997,6
6945530,5481,6
6945530,11376,6
6945530,5357,6
6945530,29045,6
6945530,783,5
6945530,18051,5
6945530,26816,5
6945530,11350,5
6945530,24072,5
6953500,31745,512
6953500,26138,446
6953500,22973,409
6953500,8717,339
6953500,6750,253
6953500,22983,182
6953500,11743,169
6953500,31723,159
6953500,27199,157
6953500,1642,150
6953500,11557,144
6953500,11305,139
6953500,19689,137
6953500,5207,135
6953500,31617,121
6953500,29011,113
6953500,33114,111
6953500,30574,92
6953500,22743,89
6953500,18045,84
6953500,32989,68
6953500,1659,57
6953500,25146,53
6953500,25147,44
6953500,10197,42
6953500,3389,40
6953500,17213,36
6953500,8055,36
6953500,9477,36
6953500,6766,35
6953500,10210,33
6953500,22753,29
6953500,15169,29
6953500,3371,29
6953500,9638,27
6953500,20774,26
6953500,25148,26
6953500,31756,26
6953500,15607,25
6953500,3392,23
6953500,30521,23
6953500,32586,23
6953500,25149,23
6953500,3377,20
6953500,6729,20
6953500,26785,19
6953500,15048,19
6953500,5481,19
6953500,11366,19
6953500,9882,18
6953500,10093,18
6953500,18051,18
6953500,8076,18
6953500,18054,17
6953500,10094,17
6953500,23796,17
6953500,22689,16
6953500,14064,16
6953500,12035,16
6953500,20939,15
6953500,25822,15
6953500,21815,15
6953500,14821,15
6953500,22977,15
6953500,24991,15
6953500,24993,14
6953500,19524,14
6953500,1416,14
6953500,9484,14
6953500,26194,14
6953500,9845,14
6953500,13794,13
6953500,18668,12
6953500,8344,12
6953500,11370,11
6953500,20849,11
6953500,29452,11
6953500,26897,11
6953500,3379,11
6953500,667,11
6953500,27766,11
6953500,26163,11
6953500,22034,10
6953500,21437,10
6953500,29316,10
6953500,1540,10
6953500,24992,10
6953500,22988,10
6953500,24506,10
6953500,18886,9
6953500,11497,9
6953500,33009,9
6953500,28881,9
6953500,12135,9
6953500,1010,9
6953500,659,9
6953500,22992,9
6953500,25150,8
6953500,31505,8
6953500,9949,8
7005865,30574,5773
7005865,11305,483
7005865,8717,474
7005865,11557,400
7005865,3127,310
7005865,11743,275
7005865,32989,254
7005865,26837,236
7005865,27199,208
7005865,22743,200
7005865,33114,189
7005865,1691,180
7005865,5207,154
7005865,18886,144
7005865,10725,124
7005865,31617,101
7005865,6953,91
7005865,3389,78
7005865,6857,75
7005865,30521,73
7005865,11136,73
7005865,19974,71
7005865,9221,67
7005865,6888,61
7005865,3371,59
7005865,3392,57
7005865,15048,56
7005865,26771,56
7005865,17124,55
7005865,18045,54
7005865,26785,53
7005865,29452,51
7005865,22753,49
7005865,17213,44
7005865,1540,44
7005865,11590,43
7005865,6828,43
7005865,11130,39
7005865,33009,37
7005865,10210,34
7005865,11370,32
7005865,16799,32
7005865,22973,30
7005865,5090,30
7005865,25146,30
7005865,20939,29
7005865,1542,29
7005865,26894,29
7005865,20774,27
7005865,29011,27
7005865,15169,26
7005865,33124,26
7005865,33165,26
7005865,26897,24
7005865,3379,24
7005865,11124,24
7005865,22034,23
7005865,25148,23
7005865,20849,22
7005865,32586,22
7005865,12680,22
7005865,3128,22
7005865,24960,21
7005865,33012,21
7005865,6960,21
7005865,8055,20
7005865,16805,20
7005865,3377,20
7005865,10094,20
7005865,33113,20
7005865,26842,19
7005865,6895,18
7005865,11505,18
7005865,10197,18
7005865,15067,18
7005865,11550,17
7005865,8517,17
7005865,25149,17
7005865,1078,16
7005865,19983,16
7005865,33121,16
7005865,22689,15
7005865,26138,15
7005865,17129,15
7005865,6829,15
7005865,21274,14
7005865,8066,14
7005865,2104,13
7005865,11497,13
7005865,27556,13
7005865,30358,13
7005865,6122,13
7005865,11376,13
7005865,11290,13
7005865,33023,13
7005865,12663,13
7005865,7924,13
7005865,27535,12
7005865,24993,12
7005865,5025,12
7039218,30574,27259
7039218,31745,1225
7039218,22973,1215
7039218,22983,1074
7039218,26138,953
7039218,11557,851
7039218,31617,702
7039218,31723,539
7039218,11305,533
7039218,8717,500
7039218,16274,307
7039218,1642,294
7039218,27199,282
7039218,23796,203
7039218,29011,162
7039218,17213,161
7039218,3389,133
7039218,11743,125
7039218,25148,121
7039218,31756,107
7039218,10197,105
7039218,21560,102
7039218,18886,99
7039218,5207,96
7039218,22743,82
7039218,3371,82
7039218,11590,81
7039218,21555,77
7039218,3392,75
7039218,2136,69
7039218,18045,68
7039218,8055,67
7039218,3358,64
7039218,12035,61
7039218,24993,58
7039218,26163,57
7039218,10210,53
7039218,11550,52
7039218,10825,52
7039218,9221,48
7039218,1128,48
7039218,24960,47
7039218,12633,45
7039218,11497,44
7039218,25149,43
7039218,19524,43
7039218,22977,43
7039218,23037,42
7039218,32586,38
7039218,1078,38
7039218,31741,38
7039218,10093,37
7039218,21815,37
7039218,20939,36
7039218,9638,35
7039218,23798,35
7039218,25151,34
7039218,698,33
7039218,21561,33
7039218,1540,32
7039218,28612,32
7039218,18795,32
7039218,1659,30
7039218,31417,30
7039218,3377,29
7039218,24995,29
7039218,25822,29
7039218,547,29
7039218,30521,28
7039218,22992,28
7039218,29076,27
7039218,3379,27
7039218,12680,27
7039218,15169,26
7039218,17080,26
7039218,11366,26
7039218,11503,25
7039218,22944,25
7039218,11369,25
7039218,1671,25
7039218,25150,24
7039218,12632,24
7039218,22753,23
7039218,10094,23
7039218,20731,23
7039218,10817,23
7039218,31930,23
7039218,17083,22
7039218,2104,21
7039218,25765,21
7039218,27535,21
7039218,24999,21
7039218,14894,21
7039218,24506,21
7039218,20824,20
7039218,27975,20
7039218,22991,20
7039218,3525,20
7039218,18682,19
7039218,16276,19
7046495,30574,4276
7046495,22983,1502
7046495,11557,1465
7046495,31745,1422
7046495,26138,1328
7046495,31723,687
7046495,4696,606
7046495,11305,592
7046495,15980,554
7046495,27199,426
7046495,31617,393
7046495,22973,346
7046495,16672,346
7046495,1642,277
7046495,5207,244
7046495,23796,226
7046495,11743,196
7046495,4052,189
7046495,10825,182
7046495,22743,174
7046495,29011,168
7046495,8717,157
7046495,17213,137
7046495,31756,125
7046495,9221,98
7046495,10197,94
7046495,26163,89
7046495,25146,85
7046495,4697,81
7046495,8055,76
7046495,11590,69
7046495,10210,69
7046495,10817,69
7046495,15169,67
7046495,24960,66
7046495,1128,66
7046495,11550,66
7046495,3389,65
7046495,4695,65
7046495,18045,64
7046495,25147,62
7046495,31741,61
7046495,2136,58
7046495,18795,56
7046495,25148,52
7046495,22977,52
7046495,23037,50
7046495,22753,49
7046495,25149,47
7046495,11497,46
7046495,1540,46
7046495,10093,44
7046495,10824,44
7046495,13794,44
7046495,32160,43
7046495,32159,43
7046495,20774,42
7046495,24993,42
7046495,1659,42
7046495,20824,41
7046495,30521,41
7046495,3371,39
7046495,3358,38
7046495,11366,38
7046495,10094,37
7046495,21815,37
7046495,27975,37
7046495,32161,37
7046495,1679,36
7046495,24991,36
7046495,3392,35
7046495,22944,35
7046495,659,35
7046495,28612,35
7046495,1078,34
7046495,11369,34
7046495,13792,33
7046495,27535,32
7046495,25150,32
7046495,23798,32
7046495,2138,31
7046495,14894,30
7046495,1499,30
7046495,27207,30
7046495,1120,29
7046495,29076,29
7046495,22992,29
7046495,5830,29
7046495,11491,28
7046495,8076,28
7046495,31727,28
7046495,31016,28
7046495,2104,27
7046495,22689,27
7046495,19863,27
7046495,11505,26
7046495,14064,26
7046495,25151,24
7046495,24992,24
7046495,6750,24
7059135,30574,51264
7059135,33114,875
7059135,10064,675
7059135,10059,576
7059135,26771,422
7059135,32989,418
7059135,26837,400
7059135,11557,327
7059135,8717,280
7059135,27199,247
7059135,11305,237
7059135,5207,164
7059135,26138,147
7059135,11743,114
7059135,30521,83
7059135,18045,80
7059135,17213,72
7059135,22743,68
7059135,29452,59
7059135,1691,58
7059135,32586,56
7059135,26894,55
7059135,10197,54
7059135,19524,54
7059135,19239,54
7059135,11590,49
7059135,25147,49
7059135,10210,48
7059135,20939,41
7059135,24051,41
7059135,25146,39
7059135,25148,36
